,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close,ATR
3167,EUR_USD,M5,True,42,2022-01-26T04:55:00.000000000Z,1.13013,1.13018,1.13008,1.13016,0.00023120083077
3168,EUR_USD,M5,True,37,2022-01-26T05:00:00.000000000Z,1.13014,1.13019,1.13007,1.13019,0.000230088822463
3169,EUR_USD,M5,True,29,2022-01-26T05:05:00.000000000Z,1.13017,1.1303,1.13016,1.13028,0.000229187934238
3170,EUR_USD,M5,True,21,2022-01-26T05:10:00.000000000Z,1.13029,1.13032,1.13026,1.13029,0.000227496054896
3171,EUR_USD,M5,True,33,2022-01-26T05:15:00.000000000Z,1.13028,1.13032,1.13018,1.13018,0.000226621094347
3172,EUR_USD,M5,True,50,2022-01-26T05:20:00.000000000Z,1.13016,1.13038,1.13016,1.13038,0.000226554883403
3173,EUR_USD,M5,True,53,2022-01-26T05:25:00.000000000Z,1.13036,1.1304,1.1303,1.1304,0.000225289334569
3174,EUR_USD,M5,True,16,2022-01-26T05:30:00.000000000Z,1.13038,1.1305,1.13038,1.13049,0.000224236441224
3175,EUR_USD,M5,True,82,2022-01-26T05:35:00.000000000Z,1.13048,1.13052,1.13042,1.13043,0.000222994076811
3176,EUR_USD,M5,True,52,2022-01-26T05:40:00.000000000Z,1.13042,1.13046,1.13034,1.13046,0.000221964136043
3177,EUR_USD,M5,True,31,2022-01-26T05:45:00.000000000Z,1.13047,1.1305,1.13043,1.13046,0.000220444494683
3178,EUR_USD,M5,True,28,2022-01-26T05:50:00.000000000Z,1.13045,1.13048,1.13038,1.13048,0.000219240049736
3179,EUR_USD,M5,True,81,2022-01-26T05:55:00.000000000Z,1.1305,1.13054,1.13043,1.13045,0.000218147649239
3180,EUR_USD,M5,True,135,2022-01-26T06:00:00.000000000Z,1.13046,1.13052,1.13038,1.13046,0.000217366172746
3181,EUR_USD,M5,True,32,2022-01-26T06:05:00.000000000Z,1.13045,1.13045,1.13034,1.13036,0.000216392511019
3182,EUR_USD,M5,True,55,2022-01-26T06:10:00.000000000Z,1.13037,1.13048,1.13036,1.13047,0.000215428585909
3183,EUR_USD,M5,True,110,2022-01-26T06:15:00.000000000Z,1.13046,1.13046,1.13033,1.13042,0.00021467430005
3184,EUR_USD,M5,True,105,2022-01-26T06:20:00.000000000Z,1.13043,1.13052,1.1304,1.1305,0.000213727557049
3185,EUR_USD,M5,True,68,2022-01-26T06:25:00.000000000Z,1.13052,1.13053,1.13034,1.13046,0.000213490281479
3186,EUR_USD,M5,True,108,2022-01-26T06:30:00.000000000Z,1.13048,1.13048,1.1302,1.13028,0.000214155378664
3187,EUR_USD,M5,True,120,2022-01-26T06:35:00.000000000Z,1.13027,1.13028,1.13008,1.13018,0.000214013824877
3188,EUR_USD,M5,True,107,2022-01-26T06:40:00.000000000Z,1.13016,1.13016,1.12988,1.12989,0.000214873686628
3189,EUR_USD,M5,True,84,2022-01-26T06:45:00.000000000Z,1.1299,1.12992,1.12976,1.12983,0.000214324949762
3190,EUR_USD,M5,True,136,2022-01-26T06:50:00.000000000Z,1.12982,1.12983,1.1296,1.12964,0.000214481700264
3191,EUR_USD,M5,True,182,2022-01-26T06:55:00.000000000Z,1.12962,1.12968,1.12934,1.12936,0.000215736883262
3192,EUR_USD,M5,True,168,2022-01-26T07:00:00.000000000Z,1.12937,1.1295,1.12924,1.12948,0.000216179514429
3193,EUR_USD,M5,True,200,2022-01-26T07:05:00.000000000Z,1.12946,1.12959,1.12926,1.12958,0.000217317719285
3194,EUR_USD,M5,True,178,2022-01-26T07:10:00.000000000Z,1.12956,1.12967,1.12949,1.12959,0.000216944542092
3195,EUR_USD,M5,True,109,2022-01-26T07:15:00.000000000Z,1.12958,1.12958,1.12936,1.12938,0.000217075096671
3196,EUR_USD,M5,True,70,2022-01-26T07:20:00.000000000Z,1.12937,1.12938,1.12918,1.12918,0.000216904345704
3197,EUR_USD,M5,True,195,2022-01-26T07:25:00.000000000Z,1.12918,1.12928,1.12906,1.12919,0.000216935302247
3198,EUR_USD,M5,True,184,2022-01-26T07:30:00.000000000Z,1.12918,1.12925,1.12893,1.1292,0.000217965949225
3199,EUR_USD,M5,True,152,2022-01-26T07:35:00.000000000Z,1.12918,1.12934,1.12909,1.1291,0.000218286289733
3200,EUR_USD,M5,True,183,2022-01-26T07:40:00.000000000Z,1.12908,1.12944,1.12901,1.12944,0.000220403426835
3201,EUR_USD,M5,True,270,2022-01-26T07:45:00.000000000Z,1.12944,1.12962,1.12933,1.1295,0.000221099392567
3202,EUR_USD,M5,True,208,2022-01-26T07:50:00.000000000Z,1.12948,1.12949,1.12905,1.12921,0.000223388398641
3203,EUR_USD,M5,True,216,2022-01-26T07:55:00.000000000Z,1.12922,1.12934,1.12903,1.12914,0.000224254514655
3204,EUR_USD,M5,True,374,2022-01-26T08:00:00.000000000Z,1.12912,1.12924,1.12877,1.12903,0.000226711969508
3205,EUR_USD,M5,True,259,2022-01-26T08:05:00.000000000Z,1.12902,1.12932,1.12896,1.12929,0.000228044849813
3206,EUR_USD,M5,True,216,2022-01-26T08:10:00.000000000Z,1.1293,1.12944,1.12921,1.12943,0.000228064401315
3207,EUR_USD,M5,True,341,2022-01-26T08:15:00.000000000Z,1.12942,1.12969,1.1293,1.12934,0.000229683757302
3208,EUR_USD,M5,True,282,2022-01-26T08:20:00.000000000Z,1.12932,1.12954,1.12923,1.12938,0.000230486919729
3209,EUR_USD,M5,True,269,2022-01-26T08:25:00.000000000Z,1.12936,1.12942,1.12914,1.12928,0.000230982050532
3210,EUR_USD,M5,True,258,2022-01-26T08:30:00.000000000Z,1.12926,1.12942,1.12905,1.12936,0.000232372230026
3211,EUR_USD,M5,True,373,2022-01-26T08:35:00.000000000Z,1.12938,1.12976,1.12938,1.12946,0.000234048507726
3212,EUR_USD,M5,True,322,2022-01-26T08:40:00.000000000Z,1.12948,1.12954,1.12916,1.12922,0.000235508022649
3213,EUR_USD,M5,True,352,2022-01-26T08:45:00.000000000Z,1.12922,1.12935,1.12896,1.129,0.000237052942422
3214,EUR_USD,M5,True,350,2022-01-26T08:50:00.000000000Z,1.12901,1.12901,1.12844,1.12846,0.000240382412998
3215,EUR_USD,M5,True,416,2022-01-26T08:55:00.000000000Z,1.12847,1.12898,1.12844,1.1288,0.000243378588868
