,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
15286,EUR_USD,S5,False,7,2022-01-06T09:23:10.000000000Z,1.13066,1.13067,1.13063,1.13063
15287,EUR_USD,S5,False,11,2022-01-06T09:23:10.000000000Z,1.13066,1.13067,1.13058,1.13058
15292,EUR_USD,S5,False,1,2022-01-06T09:23:15.000000000Z,1.1306,1.1306,1.1306,1.1306
15295,EUR_USD,S5,False,4,2022-01-06T09:23:15.000000000Z,1.1306,1.13063,1.1306,1.13062
15298,EUR_USD,S5,False,5,2022-01-06T09:23:15.000000000Z,1.1306,1.13063,1.1306,1.1306
15301,EUR_USD,S5,False,6,2022-01-06T09:23:15.000000000Z,1.1306,1.13063,1.1306,1.1306
15310,EUR_USD,S5,False,1,2022-01-06T09:23:20.000000000Z,1.13058,1.13058,1.13058,1.13058
15313,EUR_USD,S5,False,3,2022-01-06T09:23:20.000000000Z,1.13058,1.13058,1.13058,1.13058
15317,EUR_USD,S5,False,7,2022-01-06T09:23:20.000000000Z,1.13058,1.13061,1.13058,1.13061
15318,EUR_USD,S5,True,7,2022-01-06T09:23:20.000000000Z,1.13058,1.13061,1.13058,1.13061
15320,EUR_USD,S5,False,2,2022-01-06T09:23:25.000000000Z,1.1306,1.1306,1.13058,1.13058
15323,EUR_USD,S5,False,3,2022-01-06T09:23:25.000000000Z,1.1306,1.1306,1.13056,1.13056
15330,EUR_USD,S5,False,4,2022-01-06T09:23:25.000000000Z,1.1306,1.1306,1.13056,1.13058
15342,EUR_USD,S5,False,1,2022-01-06T09:23:30.000000000Z,1.13056,1.13056,1.13056,1.13056
15343,EUR_USD,S5,False,3,2022-01-06T09:23:30.000000000Z,1.13056,1.13061,1.13056,1.13061
15347,EUR_USD,S5,False,5,2022-01-06T09:23:30.000000000Z,1.13056,1.13061,1.13056,1.13058
15349,EUR_USD,S5,True,5,2022-01-06T09:23:30.000000000Z,1.13056,1.13061,1.13056,1.13058
15352,EUR_USD,S5,False,1,2022-01-06T09:23:35.000000000Z,1.13057,1.13057,1.13057,1.13057
15359,EUR_USD,S5,False,4,2022-01-06T09:23:35.000000000Z,1.13057,1.13057,1.13054,1.13054
15363,EUR_USD,S5,False,6,2022-01-06T09:23:35.000000000Z,1.13057,1.13057,1.13052,1.13053
15381,EUR_USD,S5,True,6,2022-01-06T09:23:35.000000000Z,1.13057,1.13057,1.13052,1.13053
15384,EUR_USD,S5,False,2,2022-01-06T09:23:45.000000000Z,1.13052,1.13052,1.13052,1.13052
15385,EUR_USD,S5,False,3,2022-01-06T09:23:45.000000000Z,1.13052,1.13052,1.13051,1.13051
15399,EUR_USD,S5,True,3,2022-01-06T09:23:45.000000000Z,1.13052,1.13052,1.13051,1.13051
15401,EUR_USD,S5,False,1,2022-01-06T09:23:50.000000000Z,1.1305,1.1305,1.1305,1.1305
15406,EUR_USD,S5,False,3,2022-01-06T09:23:50.000000000Z,1.1305,1.1305,1.13048,1.1305
15407,EUR_USD,S5,False,4,2022-01-06T09:23:50.000000000Z,1.1305,1.13052,1.13048,1.13052
15410,EUR_USD,S5,False,5,2022-01-06T09:23:50.000000000Z,1.1305,1.13052,1.13048,1.1305
15412,EUR_USD,S5,False,6,2022-01-06T09:23:50.000000000Z,1.1305,1.13052,1.13048,1.13048
15426,EUR_USD,S5,False,1,2022-01-06T09:23:55.000000000Z,1.13049,1.13049,1.13049,1.13049
15427,EUR_USD,S5,False,2,2022-01-06T09:23:55.000000000Z,1.13049,1.13049,1.13048,1.13048
15428,EUR_USD,S5,True,2,2022-01-06T09:23:55.000000000Z,1.13049,1.13049,1.13048,1.13048
15431,EUR_USD,S5,False,2,2022-01-06T09:24:00.000000000Z,1.13049,1.13049,1.13048,1.13048
15438,EUR_USD,S5,False,3,2022-01-06T09:24:00.000000000Z,1.13049,1.13049,1.13046,1.13046
15439,EUR_USD,S5,False,4,2022-01-06T09:24:00.000000000Z,1.13049,1.13049,1.13046,1.13046
15443,EUR_USD,S5,False,5,2022-01-06T09:24:00.000000000Z,1.13049,1.13049,1.13044,1.13044
15457,EUR_USD,S5,False,1,2022-01-06T09:24:05.000000000Z,1.13042,1.13042,1.13042,1.13042
15458,EUR_USD,S5,False,3,2022-01-06T09:24:05.000000000Z,1.13042,1.13042,1.1304,1.13041
15473,EUR_USD,S5,False,1,2022-01-06T09:24:10.000000000Z,1.1304,1.1304,1.1304,1.1304
15474,EUR_USD,S5,True,1,2022-01-06T09:24:10.000000000Z,1.1304,1.1304,1.1304,1.1304
15476,EUR_USD,S5,False,9,2022-01-06T09:24:15.000000000Z,1.13041,1.13042,1.13041,1.13041
15478,EUR_USD,S5,False,10,2022-01-06T09:24:15.000000000Z,1.13041,1.13042,1.13041,1.13042
15487,EUR_USD,S5,False,13,2022-01-06T09:24:15.000000000Z,1.13041,1.13043,1.13041,1.13041
15504,EUR_USD,S5,True,13,2022-01-06T09:24:15.000000000Z,1.13041,1.13043,1.13041,1.13041
15530,EUR_USD,S5,False,1,2022-01-06T09:24:30.000000000Z,1.13042,1.13042,1.13042,1.13042
15542,EUR_USD,S5,False,3,2022-01-06T09:24:35.000000000Z,1.13041,1.13041,1.13039,1.1304
15543,EUR_USD,S5,False,4,2022-01-06T09:24:35.000000000Z,1.13041,1.13042,1.13039,1.13042
15544,EUR_USD,S5,False,7,2022-01-06T09:24:35.000000000Z,1.13041,1.13046,1.13039,1.13044
15550,EUR_USD,S5,False,8,2022-01-06T09:24:35.000000000Z,1.13041,1.13046,1.13039,1.13043
15557,EUR_USD,S5,False,1,2022-01-06T09:24:40.000000000Z,1.13044,1.13044,1.13044,1.13044
15561,EUR_USD,S5,False,2,2022-01-06T09:24:40.000000000Z,1.13044,1.13044,1.13043,1.13043
15562,EUR_USD,S5,False,12,2022-01-06T09:24:40.000000000Z,1.13044,1.13044,1.1303,1.1303
15565,EUR_USD,S5,False,13,2022-01-06T09:24:40.000000000Z,1.13044,1.13044,1.1303,1.13032
15569,EUR_USD,S5,True,13,2022-01-06T09:24:40.000000000Z,1.13044,1.13044,1.1303,1.13032
15571,EUR_USD,S5,False,2,2022-01-06T09:24:45.000000000Z,1.13033,1.13033,1.13031,1.13031
15582,EUR_USD,S5,False,3,2022-01-06T09:24:45.000000000Z,1.13033,1.13033,1.1303,1.1303
15585,EUR_USD,S5,True,3,2022-01-06T09:24:45.000000000Z,1.13033,1.13033,1.1303,1.1303
15586,EUR_USD,S5,False,2,2022-01-06T09:24:50.000000000Z,1.13029,1.1303,1.13029,1.1303
15587,EUR_USD,S5,False,3,2022-01-06T09:24:50.000000000Z,1.13029,1.1303,1.13029,1.13029
15588,EUR_USD,S5,False,4,2022-01-06T09:24:50.000000000Z,1.13029,1.1303,1.13029,1.1303
15592,EUR_USD,S5,False,5,2022-01-06T09:24:50.000000000Z,1.13029,1.1303,1.13029,1.13029
15594,EUR_USD,S5,False,6,2022-01-06T09:24:50.000000000Z,1.13029,1.1303,1.13029,1.1303
15607,EUR_USD,S5,False,2,2022-01-06T09:24:55.000000000Z,1.13029,1.13029,1.13028,1.13028
15611,EUR_USD,S5,False,3,2022-01-06T09:24:55.000000000Z,1.13029,1.13029,1.13028,1.13029
15614,EUR_USD,S5,False,7,2022-01-06T09:24:55.000000000Z,1.13029,1.1303,1.13028,1.13029
15617,EUR_USD,S5,True,7,2022-01-06T09:24:55.000000000Z,1.13029,1.1303,1.13028,1.13029
15618,EUR_USD,S5,False,1,2022-01-06T09:25:00.000000000Z,1.13028,1.13028,1.13028,1.13028
15624,EUR_USD,S5,False,2,2022-01-06T09:25:00.000000000Z,1.13028,1.13028,1.13027,1.13027
15628,EUR_USD,S5,False,4,2022-01-06T09:25:00.000000000Z,1.13028,1.13028,1.13026,1.13026
15630,EUR_USD,S5,False,7,2022-01-06T09:25:00.000000000Z,1.13028,1.13028,1.13022,1.13022
15631,EUR_USD,S5,False,8,2022-01-06T09:25:00.000000000Z,1.13028,1.13028,1.1302,1.1302
15632,EUR_USD,S5,True,8,2022-01-06T09:25:00.000000000Z,1.13028,1.13028,1.1302,1.1302
15634,EUR_USD,S5,False,4,2022-01-06T09:25:05.000000000Z,1.13018,1.1302,1.13018,1.1302
15639,EUR_USD,S5,False,6,2022-01-06T09:25:05.000000000Z,1.13018,1.13023,1.13018,1.13023
15640,EUR_USD,S5,False,5,2022-01-06T09:25:05.000000000Z,1.13018,1.13022,1.13018,1.13022
15642,EUR_USD,S5,False,8,2022-01-06T09:25:05.000000000Z,1.13018,1.13023,1.13018,1.13023
15661,EUR_USD,S5,True,8,2022-01-06T09:25:05.000000000Z,1.13018,1.13023,1.13018,1.13023
15679,EUR_USD,S5,False,7,2022-01-06T09:25:20.000000000Z,1.13025,1.1303,1.13025,1.1303
15688,EUR_USD,S5,False,11,2022-01-06T09:25:20.000000000Z,1.13025,1.13032,1.13025,1.13032
15689,EUR_USD,S5,False,12,2022-01-06T09:25:20.000000000Z,1.13025,1.13032,1.13025,1.13032
15690,EUR_USD,S5,False,13,2022-01-06T09:25:20.000000000Z,1.13025,1.13032,1.13025,1.1303
15691,EUR_USD,S5,True,13,2022-01-06T09:25:20.000000000Z,1.13025,1.13032,1.13025,1.1303
15693,EUR_USD,S5,False,1,2022-01-06T09:25:25.000000000Z,1.13032,1.13032,1.13032,1.13032
15698,EUR_USD,S5,False,2,2022-01-06T09:25:25.000000000Z,1.13032,1.13032,1.1303,1.1303
15703,EUR_USD,S5,False,5,2022-01-06T09:25:25.000000000Z,1.13032,1.13034,1.1303,1.13034
15704,EUR_USD,S5,True,6,2022-01-06T09:25:25.000000000Z,1.13032,1.13036,1.1303,1.13036
15707,EUR_USD,S5,False,8,2022-01-06T09:25:30.000000000Z,1.13037,1.13037,1.13035,1.13036
15709,EUR_USD,S5,False,11,2022-01-06T09:25:30.000000000Z,1.13037,1.13039,1.13035,1.13038
15710,EUR_USD,S5,False,12,2022-01-06T09:25:30.000000000Z,1.13037,1.13039,1.13035,1.13036
15714,EUR_USD,S5,False,14,2022-01-06T09:25:30.000000000Z,1.13037,1.13039,1.13035,1.13036
15718,EUR_USD,S5,False,15,2022-01-06T09:25:30.000000000Z,1.13037,1.13039,1.13035,1.13037
15729,EUR_USD,S5,False,1,2022-01-06T09:25:35.000000000Z,1.13036,1.13036,1.13036,1.13036
15742,EUR_USD,S5,False,4,2022-01-06T09:25:40.000000000Z,1.13037,1.13037,1.13036,1.13036
15743,EUR_USD,S5,False,5,2022-01-06T09:25:40.000000000Z,1.13037,1.13037,1.13034,1.13034
15751,EUR_USD,S5,False,1,2022-01-06T09:25:45.000000000Z,1.13035,1.13035,1.13035,1.13035
15753,EUR_USD,S5,False,3,2022-01-06T09:25:45.000000000Z,1.13035,1.13035,1.13034,1.13035
15761,EUR_USD,S5,False,4,2022-01-06T09:25:45.000000000Z,1.13035,1.13035,1.13034,1.13034
15762,EUR_USD,S5,True,4,2022-01-06T09:25:45.000000000Z,1.13035,1.13035,1.13034,1.13034
15764,EUR_USD,S5,False,4,2022-01-06T09:25:50.000000000Z,1.13035,1.13036,1.13035,1.13036
15765,EUR_USD,S5,False,5,2022-01-06T09:25:50.000000000Z,1.13035,1.13036,1.13035,1.13035
15778,EUR_USD,S5,True,5,2022-01-06T09:25:50.000000000Z,1.13035,1.13036,1.13035,1.13035
15779,EUR_USD,S5,False,2,2022-01-06T09:25:55.000000000Z,1.13034,1.13034,1.13032,1.13032
15784,EUR_USD,S5,False,3,2022-01-06T09:25:55.000000000Z,1.13034,1.13034,1.13031,1.13031
15793,EUR_USD,S5,True,3,2022-01-06T09:25:55.000000000Z,1.13034,1.13034,1.13031,1.13031
15794,EUR_USD,S5,False,1,2022-01-06T09:26:00.000000000Z,1.13032,1.13032,1.13032,1.13032
15802,EUR_USD,S5,False,4,2022-01-06T09:26:00.000000000Z,1.13032,1.13032,1.13032,1.13032
15804,EUR_USD,S5,False,5,2022-01-06T09:26:00.000000000Z,1.13032,1.13032,1.1303,1.1303
15821,EUR_USD,S5,False,5,2022-01-06T09:26:05.000000000Z,1.13032,1.13042,1.13032,1.13042
15822,EUR_USD,S5,True,9,2022-01-06T09:26:05.000000000Z,1.13032,1.13046,1.13032,1.13044
15825,EUR_USD,S5,False,2,2022-01-06T09:26:10.000000000Z,1.13043,1.13043,1.13042,1.13042
15827,EUR_USD,S5,False,4,2022-01-06T09:26:10.000000000Z,1.13043,1.13043,1.13038,1.13038
15828,EUR_USD,S5,False,8,2022-01-06T09:26:10.000000000Z,1.13043,1.13043,1.13032,1.13032
15829,EUR_USD,S5,False,9,2022-01-06T09:26:10.000000000Z,1.13043,1.13043,1.1303,1.1303
15831,EUR_USD,S5,False,10,2022-01-06T09:26:10.000000000Z,1.13043,1.13043,1.1303,1.13032
15834,EUR_USD,S5,False,12,2022-01-06T09:26:10.000000000Z,1.13043,1.13043,1.1303,1.13034
15840,EUR_USD,S5,False,3,2022-01-06T09:26:15.000000000Z,1.13036,1.1304,1.13036,1.1304
15841,EUR_USD,S5,False,9,2022-01-06T09:26:15.000000000Z,1.13036,1.13046,1.13036,1.13044
15845,EUR_USD,S5,False,19,2022-01-06T09:26:15.000000000Z,1.13036,1.13047,1.13036,1.13047
15846,EUR_USD,S5,False,20,2022-01-06T09:26:15.000000000Z,1.13036,1.13047,1.13036,1.13046
15864,EUR_USD,S5,False,1,2022-01-06T09:26:20.000000000Z,1.13047,1.13047,1.13047,1.13047
15865,EUR_USD,S5,False,2,2022-01-06T09:26:20.000000000Z,1.13047,1.13047,1.13046,1.13046
15870,EUR_USD,S5,False,1,2022-01-06T09:26:25.000000000Z,1.13047,1.13047,1.13047,1.13047
15871,EUR_USD,S5,False,3,2022-01-06T09:26:25.000000000Z,1.13047,1.13047,1.13045,1.13045
15876,EUR_USD,S5,False,7,2022-01-06T09:26:25.000000000Z,1.13047,1.13047,1.13042,1.13042
15878,EUR_USD,S5,False,12,2022-01-06T09:26:25.000000000Z,1.13047,1.13047,1.13042,1.13046
15880,EUR_USD,S5,False,13,2022-01-06T09:26:25.000000000Z,1.13047,1.13048,1.13042,1.13048
15881,EUR_USD,S5,False,14,2022-01-06T09:26:25.000000000Z,1.13047,1.13048,1.13042,1.13046
15882,EUR_USD,S5,True,14,2022-01-06T09:26:25.000000000Z,1.13047,1.13048,1.13042,1.13046
15885,EUR_USD,S5,False,5,2022-01-06T09:26:30.000000000Z,1.13048,1.13052,1.13048,1.13052
15887,EUR_USD,S5,False,6,2022-01-06T09:26:30.000000000Z,1.13048,1.13052,1.13048,1.13052
15888,EUR_USD,S5,False,7,2022-01-06T09:26:30.000000000Z,1.13048,1.13054,1.13048,1.13054
15889,EUR_USD,S5,False,9,2022-01-06T09:26:30.000000000Z,1.13048,1.13056,1.13048,1.13056
15890,EUR_USD,S5,False,11,2022-01-06T09:26:30.000000000Z,1.13048,1.13056,1.13048,1.13054
15892,EUR_USD,S5,False,12,2022-01-06T09:26:30.000000000Z,1.13048,1.13056,1.13048,1.13052
15894,EUR_USD,S5,False,13,2022-01-06T09:26:30.000000000Z,1.13048,1.13056,1.13048,1.13054
15901,EUR_USD,S5,False,1,2022-01-06T09:26:35.000000000Z,1.13053,1.13053,1.13053,1.13053
15903,EUR_USD,S5,False,2,2022-01-06T09:26:35.000000000Z,1.13053,1.13053,1.13052,1.13052
15906,EUR_USD,S5,False,4,2022-01-06T09:26:35.000000000Z,1.13053,1.13053,1.13052,1.13052
15908,EUR_USD,S5,False,5,2022-01-06T09:26:35.000000000Z,1.13053,1.13053,1.1305,1.1305
15909,EUR_USD,S5,False,9,2022-01-06T09:26:35.000000000Z,1.13053,1.13053,1.13044,1.13044
15913,EUR_USD,S5,True,9,2022-01-06T09:26:35.000000000Z,1.13053,1.13053,1.13044,1.13044
15914,EUR_USD,S5,False,4,2022-01-06T09:26:40.000000000Z,1.13046,1.13049,1.13046,1.13048
15932,EUR_USD,S5,False,1,2022-01-06T09:26:45.000000000Z,1.13046,1.13046,1.13046,1.13046
15933,EUR_USD,S5,False,2,2022-01-06T09:26:45.000000000Z,1.13046,1.13048,1.13046,1.13048
15939,EUR_USD,S5,False,3,2022-01-06T09:26:45.000000000Z,1.13046,1.1305,1.13046,1.1305
15941,EUR_USD,S5,False,4,2022-01-06T09:26:45.000000000Z,1.13046,1.1305,1.13046,1.13048
15958,EUR_USD,S5,True,4,2022-01-06T09:26:45.000000000Z,1.13046,1.1305,1.13046,1.13048
15968,EUR_USD,S5,False,1,2022-01-06T09:26:55.000000000Z,1.13047,1.13047,1.13047,1.13047
15969,EUR_USD,S5,False,2,2022-01-06T09:26:55.000000000Z,1.13047,1.13048,1.13047,1.13048
15974,EUR_USD,S5,True,2,2022-01-06T09:26:55.000000000Z,1.13047,1.13048,1.13047,1.13048
15977,EUR_USD,S5,False,3,2022-01-06T09:27:00.000000000Z,1.13049,1.13049,1.13048,1.13049
15989,EUR_USD,S5,False,5,2022-01-06T09:27:00.000000000Z,1.13049,1.1305,1.13048,1.13049
15990,EUR_USD,S5,True,5,2022-01-06T09:27:00.000000000Z,1.13049,1.1305,1.13048,1.13049
15992,EUR_USD,S5,False,1,2022-01-06T09:27:05.000000000Z,1.1305,1.1305,1.1305,1.1305
16012,EUR_USD,S5,False,2,2022-01-06T09:27:10.000000000Z,1.13052,1.13053,1.13052,1.13053
16013,EUR_USD,S5,False,6,2022-01-06T09:27:10.000000000Z,1.13052,1.13056,1.13052,1.13056
16017,EUR_USD,S5,False,9,2022-01-06T09:27:10.000000000Z,1.13052,1.1306,1.13052,1.1306
16038,EUR_USD,S5,True,9,2022-01-06T09:27:10.000000000Z,1.13052,1.1306,1.13052,1.1306
16046,EUR_USD,S5,False,2,2022-01-06T09:27:20.000000000Z,1.13062,1.13064,1.13062,1.13064
16047,EUR_USD,S5,False,3,2022-01-06T09:27:20.000000000Z,1.13062,1.13066,1.13062,1.13066
16055,EUR_USD,S5,False,3,2022-01-06T09:27:25.000000000Z,1.13064,1.13064,1.13063,1.13064
16056,EUR_USD,S5,False,4,2022-01-06T09:27:25.000000000Z,1.13064,1.13065,1.13063,1.13065
16061,EUR_USD,S5,False,5,2022-01-06T09:27:25.000000000Z,1.13064,1.13066,1.13063,1.13066
16062,EUR_USD,S5,False,7,2022-01-06T09:27:25.000000000Z,1.13064,1.13068,1.13063,1.13066
16075,EUR_USD,S5,False,2,2022-01-06T09:27:30.000000000Z,1.13068,1.13068,1.13066,1.13066
16095,EUR_USD,S5,False,2,2022-01-06T09:27:35.000000000Z,1.13068,1.1307,1.13068,1.1307
16096,EUR_USD,S5,False,4,2022-01-06T09:27:35.000000000Z,1.13068,1.1307,1.13068,1.13068
16097,EUR_USD,S5,False,5,2022-01-06T09:27:35.000000000Z,1.13068,1.1307,1.13066,1.13066
16112,EUR_USD,S5,False,1,2022-01-06T09:27:40.000000000Z,1.13068,1.13068,1.13068,1.13068
16120,EUR_USD,S5,False,1,2022-01-06T09:27:45.000000000Z,1.13066,1.13066,1.13066,1.13066
16144,EUR_USD,S5,False,1,2022-01-06T09:27:50.000000000Z,1.13066,1.13066,1.13066,1.13066
16148,EUR_USD,S5,False,1,2022-01-06T09:27:55.000000000Z,1.13064,1.13064,1.13064,1.13064
16153,EUR_USD,S5,False,5,2022-01-06T09:27:55.000000000Z,1.13064,1.13066,1.13063,1.13064
16154,EUR_USD,S5,False,7,2022-01-06T09:27:55.000000000Z,1.13064,1.13066,1.13063,1.13064
16155,EUR_USD,S5,False,9,2022-01-06T09:27:55.000000000Z,1.13064,1.13066,1.13063,1.13064
16160,EUR_USD,S5,False,10,2022-01-06T09:27:55.000000000Z,1.13064,1.13066,1.13063,1.13066
16161,EUR_USD,S5,True,10,2022-01-06T09:27:55.000000000Z,1.13064,1.13066,1.13063,1.13066
16164,EUR_USD,S5,False,1,2022-01-06T09:28:00.000000000Z,1.13064,1.13064,1.13064,1.13064
16169,EUR_USD,S5,False,2,2022-01-06T09:28:00.000000000Z,1.13064,1.13066,1.13064,1.13066
16172,EUR_USD,S5,False,4,2022-01-06T09:28:00.000000000Z,1.13064,1.13066,1.13064,1.13066
16181,EUR_USD,S5,False,1,2022-01-06T09:28:05.000000000Z,1.13068,1.13068,1.13068,1.13068
16182,EUR_USD,S5,False,3,2022-01-06T09:28:05.000000000Z,1.13068,1.1307,1.13068,1.1307
16193,EUR_USD,S5,False,2,2022-01-06T09:28:10.000000000Z,1.13069,1.13069,1.13068,1.13068
16194,EUR_USD,S5,False,3,2022-01-06T09:28:10.000000000Z,1.13069,1.13069,1.13066,1.13066
16213,EUR_USD,S5,False,1,2022-01-06T09:28:15.000000000Z,1.13068,1.13068,1.13068,1.13068
16224,EUR_USD,S5,True,1,2022-01-06T09:28:15.000000000Z,1.13068,1.13068,1.13068,1.13068
16226,EUR_USD,S5,False,4,2022-01-06T09:28:20.000000000Z,1.13066,1.13066,1.1306,1.1306
16246,EUR_USD,S5,False,1,2022-01-06T09:28:25.000000000Z,1.13058,1.13058,1.13058,1.13058
16259,EUR_USD,S5,False,2,2022-01-06T09:28:30.000000000Z,1.13056,1.13056,1.13054,1.13054
16260,EUR_USD,S5,False,4,2022-01-06T09:28:30.000000000Z,1.13056,1.13056,1.13051,1.13051
16261,EUR_USD,S5,False,16,2022-01-06T09:28:30.000000000Z,1.13056,1.13056,1.13046,1.13047
16268,EUR_USD,S5,False,1,2022-01-06T09:28:35.000000000Z,1.13048,1.13048,1.13048,1.13048
16285,EUR_USD,S5,False,2,2022-01-06T09:28:40.000000000Z,1.13047,1.13048,1.13047,1.13048
16289,EUR_USD,S5,False,3,2022-01-06T09:28:40.000000000Z,1.13047,1.13048,1.13047,1.13047
16293,EUR_USD,S5,False,4,2022-01-06T09:28:40.000000000Z,1.13047,1.13048,1.13046,1.13046
16301,EUR_USD,S5,False,1,2022-01-06T09:28:45.000000000Z,1.13044,1.13044,1.13044,1.13044
16310,EUR_USD,S5,False,2,2022-01-06T09:28:45.000000000Z,1.13044,1.13044,1.13043,1.13043
16312,EUR_USD,S5,True,2,2022-01-06T09:28:45.000000000Z,1.13044,1.13044,1.13043,1.13043
16315,EUR_USD,S5,False,2,2022-01-06T09:28:50.000000000Z,1.13042,1.13042,1.1304,1.1304
16317,EUR_USD,S5,False,4,2022-01-06T09:28:50.000000000Z,1.13042,1.13044,1.1304,1.13044
16318,EUR_USD,S5,False,6,2022-01-06T09:28:50.000000000Z,1.13042,1.13046,1.1304,1.13044
16319,EUR_USD,S5,False,10,2022-01-06T09:28:50.000000000Z,1.13042,1.13046,1.1304,1.13045
16320,EUR_USD,S5,False,11,2022-01-06T09:28:50.000000000Z,1.13042,1.13046,1.1304,1.13046
16321,EUR_USD,S5,False,12,2022-01-06T09:28:50.000000000Z,1.13042,1.13047,1.1304,1.13047
16322,EUR_USD,S5,False,16,2022-01-06T09:28:50.000000000Z,1.13042,1.13047,1.1304,1.13045
16326,EUR_USD,S5,False,17,2022-01-06T09:28:50.000000000Z,1.13042,1.13047,1.1304,1.13044
16327,EUR_USD,S5,True,17,2022-01-06T09:28:50.000000000Z,1.13042,1.13047,1.1304,1.13044
16329,EUR_USD,S5,False,10,2022-01-06T09:28:55.000000000Z,1.13045,1.13047,1.13045,1.13046
16330,EUR_USD,S5,False,12,2022-01-06T09:28:55.000000000Z,1.13045,1.13047,1.13045,1.13046
16332,EUR_USD,S5,False,13,2022-01-06T09:28:55.000000000Z,1.13045,1.13047,1.13045,1.13045
16356,EUR_USD,S5,False,1,2022-01-06T09:29:00.000000000Z,1.13044,1.13044,1.13044,1.13044
16371,EUR_USD,S5,True,1,2022-01-06T09:29:00.000000000Z,1.13044,1.13044,1.13044,1.13044
16387,EUR_USD,S5,False,2,2022-01-06T09:29:15.000000000Z,1.13042,1.13042,1.1304,1.1304
16389,EUR_USD,S5,False,3,2022-01-06T09:29:15.000000000Z,1.13042,1.13042,1.1304,1.13042
16390,EUR_USD,S5,False,4,2022-01-06T09:29:15.000000000Z,1.13042,1.13042,1.1304,1.13042
16401,EUR_USD,S5,False,2,2022-01-06T09:29:20.000000000Z,1.13042,1.13042,1.13042,1.13042
16424,EUR_USD,S5,True,2,2022-01-06T09:29:20.000000000Z,1.13042,1.13042,1.13042,1.13042
16440,EUR_USD,S5,False,3,2022-01-06T09:29:35.000000000Z,1.1304,1.1304,1.13038,1.13039
16441,EUR_USD,S5,False,5,2022-01-06T09:29:35.000000000Z,1.1304,1.1304,1.13038,1.13039
16443,EUR_USD,S5,False,6,2022-01-06T09:29:35.000000000Z,1.1304,1.1304,1.13038,1.1304
16444,EUR_USD,S5,False,7,2022-01-06T09:29:35.000000000Z,1.1304,1.1304,1.13038,1.13039
16449,EUR_USD,S5,False,10,2022-01-06T09:29:35.000000000Z,1.1304,1.1304,1.13038,1.13038
16451,EUR_USD,S5,False,11,2022-01-06T09:29:35.000000000Z,1.1304,1.1304,1.13036,1.13036
16470,EUR_USD,S5,True,11,2022-01-06T09:29:35.000000000Z,1.1304,1.1304,1.13036,1.13036
16474,EUR_USD,S5,False,1,2022-01-06T09:29:45.000000000Z,1.13038,1.13038,1.13038,1.13038
16499,EUR_USD,S5,False,1,2022-01-06T09:29:50.000000000Z,1.1304,1.1304,1.1304,1.1304
16506,EUR_USD,S5,False,6,2022-01-06T09:29:55.000000000Z,1.13038,1.1304,1.13038,1.1304
16513,EUR_USD,S5,False,7,2022-01-06T09:29:55.000000000Z,1.13038,1.1304,1.13038,1.13039
16520,EUR_USD,S5,False,1,2022-01-06T09:30:00.000000000Z,1.13038,1.13038,1.13038,1.13038
16526,EUR_USD,S5,False,3,2022-01-06T09:30:00.000000000Z,1.13038,1.13038,1.13036,1.13038
16546,EUR_USD,S5,True,3,2022-01-06T09:30:00.000000000Z,1.13038,1.13038,1.13036,1.13038
16555,EUR_USD,S5,False,1,2022-01-06T09:30:10.000000000Z,1.13038,1.13038,1.13038,1.13038
16557,EUR_USD,S5,False,2,2022-01-06T09:30:10.000000000Z,1.13038,1.13038,1.13037,1.13037
16575,EUR_USD,S5,True,2,2022-01-06T09:30:10.000000000Z,1.13038,1.13038,1.13037,1.13037
16581,EUR_USD,S5,False,4,2022-01-06T09:30:20.000000000Z,1.13039,1.1304,1.13038,1.13038
16602,EUR_USD,S5,False,2,2022-01-06T09:30:25.000000000Z,1.1304,1.13042,1.1304,1.13042
16604,EUR_USD,S5,False,5,2022-01-06T09:30:25.000000000Z,1.1304,1.13043,1.1304,1.13043
16605,EUR_USD,S5,True,5,2022-01-06T09:30:25.000000000Z,1.1304,1.13043,1.1304,1.13043
16608,EUR_USD,S5,False,7,2022-01-06T09:30:30.000000000Z,1.13044,1.1305,1.13044,1.1305
16613,EUR_USD,S5,False,8,2022-01-06T09:30:30.000000000Z,1.13044,1.1305,1.13044,1.13049
16622,EUR_USD,S5,True,8,2022-01-06T09:30:30.000000000Z,1.13044,1.1305,1.13044,1.13049
16623,EUR_USD,S5,False,1,2022-01-06T09:30:35.000000000Z,1.1305,1.1305,1.1305,1.1305
16624,EUR_USD,S5,False,3,2022-01-06T09:30:35.000000000Z,1.1305,1.1305,1.13048,1.13048
16631,EUR_USD,S5,False,5,2022-01-06T09:30:35.000000000Z,1.1305,1.1305,1.13046,1.13048
16632,EUR_USD,S5,False,6,2022-01-06T09:30:35.000000000Z,1.1305,1.1305,1.13046,1.13046
16633,EUR_USD,S5,False,8,2022-01-06T09:30:35.000000000Z,1.1305,1.1305,1.13046,1.13046
16634,EUR_USD,S5,False,10,2022-01-06T09:30:35.000000000Z,1.1305,1.1305,1.13046,1.13046
16635,EUR_USD,S5,False,11,2022-01-06T09:30:35.000000000Z,1.1305,1.1305,1.13046,1.13048
16642,EUR_USD,S5,False,4,2022-01-06T09:30:40.000000000Z,1.13046,1.13048,1.13046,1.13048
