,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
22832,EUR_USD,S5,True,8,2022-01-10T08:08:50.000000000Z,1.13254,1.13254,1.13251,1.13251
22847,EUR_USD,S5,True,6,2022-01-10T08:08:55.000000000Z,1.13249,1.13251,1.13247,1.1325
22876,EUR_USD,S5,True,12,2022-01-10T08:09:05.000000000Z,1.13256,1.13266,1.13256,1.13266
22924,EUR_USD,S5,True,4,2022-01-10T08:09:15.000000000Z,1.13258,1.1326,1.13256,1.13256
22968,EUR_USD,S5,True,10,2022-01-10T08:09:35.000000000Z,1.13242,1.13244,1.13238,1.13242
23029,EUR_USD,S5,True,5,2022-01-10T08:09:55.000000000Z,1.13241,1.13241,1.13238,1.1324
23101,EUR_USD,S5,True,6,2022-01-10T08:10:15.000000000Z,1.13252,1.13252,1.13248,1.1325
23131,EUR_USD,S5,True,4,2022-01-10T08:10:25.000000000Z,1.13248,1.13252,1.13248,1.13252
23146,EUR_USD,S5,True,5,2022-01-10T08:10:35.000000000Z,1.13251,1.13254,1.13251,1.13254
23178,EUR_USD,S5,True,11,2022-01-10T08:10:45.000000000Z,1.13246,1.13246,1.13238,1.1324
23209,EUR_USD,S5,True,1,2022-01-10T08:10:55.000000000Z,1.13243,1.13243,1.13243,1.13243
23242,EUR_USD,S5,True,2,2022-01-10T08:11:05.000000000Z,1.13243,1.13243,1.13242,1.13242
23258,EUR_USD,S5,True,8,2022-01-10T08:11:10.000000000Z,1.13244,1.13252,1.13244,1.13252
23292,EUR_USD,S5,True,5,2022-01-10T08:11:20.000000000Z,1.13238,1.13242,1.13238,1.13242
23357,EUR_USD,S5,True,3,2022-01-10T08:11:40.000000000Z,1.13234,1.13238,1.13234,1.13238
23398,EUR_USD,S5,True,9,2022-01-10T08:11:55.000000000Z,1.13239,1.1324,1.13236,1.13238
23411,EUR_USD,S5,True,21,2022-01-10T08:12:00.000000000Z,1.13239,1.13252,1.13238,1.13252
23427,EUR_USD,S5,True,12,2022-01-10T08:12:05.000000000Z,1.13251,1.13254,1.13248,1.1325
23443,EUR_USD,S5,True,13,2022-01-10T08:12:10.000000000Z,1.13248,1.1325,1.1324,1.13244
23494,EUR_USD,S5,True,8,2022-01-10T08:12:25.000000000Z,1.1324,1.13243,1.13236,1.13242
23525,EUR_USD,S5,True,14,2022-01-10T08:12:35.000000000Z,1.13237,1.1324,1.13228,1.13238
23555,EUR_USD,S5,True,3,2022-01-10T08:12:45.000000000Z,1.13236,1.13236,1.13232,1.13232
23571,EUR_USD,S5,True,14,2022-01-10T08:12:50.000000000Z,1.13233,1.13233,1.13227,1.13228
23587,EUR_USD,S5,True,13,2022-01-10T08:12:55.000000000Z,1.13227,1.13232,1.13227,1.13229
23603,EUR_USD,S5,True,11,2022-01-10T08:13:00.000000000Z,1.13227,1.13229,1.13224,1.13227
23618,EUR_USD,S5,True,3,2022-01-10T08:13:05.000000000Z,1.13226,1.13228,1.13226,1.13228
23633,EUR_USD,S5,True,19,2022-01-10T08:13:10.000000000Z,1.13228,1.13228,1.13216,1.1322
23666,EUR_USD,S5,True,7,2022-01-10T08:13:20.000000000Z,1.13224,1.13224,1.13218,1.13218
23681,EUR_USD,S5,True,9,2022-01-10T08:13:25.000000000Z,1.1322,1.13222,1.13218,1.13222
23697,EUR_USD,S5,True,10,2022-01-10T08:13:30.000000000Z,1.13223,1.13223,1.1321,1.1321
23773,EUR_USD,S5,True,9,2022-01-10T08:13:55.000000000Z,1.1322,1.13226,1.1322,1.13222
23806,EUR_USD,S5,True,8,2022-01-10T08:14:05.000000000Z,1.13216,1.13217,1.13214,1.13216
23871,EUR_USD,S5,True,2,2022-01-10T08:14:25.000000000Z,1.13218,1.1322,1.13218,1.1322
23888,EUR_USD,S5,True,10,2022-01-10T08:14:30.000000000Z,1.13222,1.13224,1.13216,1.1322
23903,EUR_USD,S5,True,9,2022-01-10T08:14:35.000000000Z,1.13222,1.13228,1.1322,1.13228
23968,EUR_USD,S5,True,17,2022-01-10T08:14:55.000000000Z,1.13225,1.1324,1.13225,1.13239
23984,EUR_USD,S5,True,22,2022-01-10T08:15:00.000000000Z,1.13238,1.13238,1.13222,1.13229
24002,EUR_USD,S5,True,10,2022-01-10T08:15:05.000000000Z,1.1323,1.13233,1.13228,1.13232
24017,EUR_USD,S5,True,27,2022-01-10T08:15:10.000000000Z,1.13234,1.13242,1.13228,1.13237
24054,EUR_USD,S5,True,21,2022-01-10T08:15:20.000000000Z,1.13238,1.13238,1.1323,1.13238
24083,EUR_USD,S5,True,8,2022-01-10T08:15:30.000000000Z,1.13242,1.13245,1.13242,1.13244
24100,EUR_USD,S5,True,9,2022-01-10T08:15:35.000000000Z,1.13242,1.13242,1.13233,1.13233
24119,EUR_USD,S5,True,15,2022-01-10T08:15:40.000000000Z,1.13234,1.13239,1.13234,1.13234
24130,EUR_USD,S5,True,7,2022-01-10T08:15:45.000000000Z,1.13235,1.13238,1.13235,1.13235
24146,EUR_USD,S5,True,7,2022-01-10T08:15:50.000000000Z,1.13234,1.13234,1.1323,1.13234
24163,EUR_USD,S5,True,12,2022-01-10T08:15:55.000000000Z,1.13236,1.13241,1.13236,1.13239
24178,EUR_USD,S5,True,4,2022-01-10T08:16:00.000000000Z,1.1324,1.1324,1.13238,1.13239
24209,EUR_USD,S5,True,15,2022-01-10T08:16:10.000000000Z,1.1324,1.13242,1.1323,1.1323
24225,EUR_USD,S5,True,5,2022-01-10T08:16:15.000000000Z,1.13232,1.13234,1.1323,1.13232
24254,EUR_USD,S5,True,4,2022-01-10T08:16:25.000000000Z,1.1323,1.13233,1.13228,1.13233
24351,EUR_USD,S5,True,7,2022-01-10T08:16:50.000000000Z,1.13228,1.13234,1.13228,1.13234
24384,EUR_USD,S5,True,2,2022-01-10T08:17:05.000000000Z,1.13232,1.13234,1.13232,1.13234
24398,EUR_USD,S5,True,3,2022-01-10T08:17:10.000000000Z,1.13232,1.13232,1.1323,1.13231
24432,EUR_USD,S5,True,7,2022-01-10T08:17:20.000000000Z,1.13231,1.13233,1.1323,1.13233
24449,EUR_USD,S5,True,6,2022-01-10T08:17:25.000000000Z,1.13234,1.13236,1.13232,1.13233
24465,EUR_USD,S5,True,7,2022-01-10T08:17:30.000000000Z,1.13234,1.13236,1.13231,1.13231
24480,EUR_USD,S5,True,3,2022-01-10T08:17:35.000000000Z,1.13232,1.13232,1.1323,1.13232
24529,EUR_USD,S5,True,9,2022-01-10T08:17:45.000000000Z,1.13222,1.13223,1.13218,1.13219
24545,EUR_USD,S5,True,13,2022-01-10T08:17:55.000000000Z,1.13217,1.13218,1.13212,1.13216
24561,EUR_USD,S5,True,6,2022-01-10T08:18:00.000000000Z,1.13218,1.13222,1.13218,1.13222
24578,EUR_USD,S5,True,4,2022-01-10T08:18:05.000000000Z,1.1322,1.1322,1.13216,1.13217
24591,EUR_USD,S5,True,5,2022-01-10T08:18:10.000000000Z,1.13218,1.13222,1.13218,1.13221
24639,EUR_USD,S5,True,2,2022-01-10T08:18:25.000000000Z,1.13216,1.13218,1.13216,1.13218
24671,EUR_USD,S5,True,1,2022-01-10T08:18:35.000000000Z,1.1322,1.1322,1.1322,1.1322
24684,EUR_USD,S5,True,6,2022-01-10T08:18:40.000000000Z,1.13222,1.13222,1.13213,1.13213
24700,EUR_USD,S5,True,9,2022-01-10T08:18:45.000000000Z,1.13212,1.13216,1.13208,1.13216
24716,EUR_USD,S5,True,8,2022-01-10T08:18:50.000000000Z,1.13217,1.13226,1.13216,1.13226
24764,EUR_USD,S5,True,4,2022-01-10T08:19:05.000000000Z,1.13222,1.13223,1.13221,1.13223
24779,EUR_USD,S5,True,8,2022-01-10T08:19:10.000000000Z,1.13224,1.13226,1.13224,1.13224
24845,EUR_USD,S5,True,1,2022-01-10T08:19:30.000000000Z,1.13234,1.13234,1.13234,1.13234
24876,EUR_USD,S5,True,6,2022-01-10T08:19:40.000000000Z,1.13244,1.13253,1.13244,1.13253
24923,EUR_USD,S5,True,6,2022-01-10T08:19:55.000000000Z,1.1326,1.13262,1.13258,1.13258
24953,EUR_USD,S5,True,2,2022-01-10T08:20:05.000000000Z,1.1326,1.13262,1.1326,1.13262
24969,EUR_USD,S5,True,2,2022-01-10T08:20:10.000000000Z,1.13264,1.13266,1.13264,1.13266
25079,EUR_USD,S5,True,5,2022-01-10T08:20:40.000000000Z,1.13271,1.13272,1.1327,1.13271
25092,EUR_USD,S5,True,5,2022-01-10T08:20:50.000000000Z,1.13272,1.13272,1.13268,1.13268
25138,EUR_USD,S5,True,9,2022-01-10T08:21:05.000000000Z,1.13274,1.13278,1.13272,1.13272
25167,EUR_USD,S5,True,9,2022-01-10T08:21:15.000000000Z,1.13275,1.13275,1.13266,1.13268
25181,EUR_USD,S5,True,5,2022-01-10T08:21:20.000000000Z,1.13266,1.13268,1.13266,1.13266
25242,EUR_USD,S5,True,9,2022-01-10T08:21:40.000000000Z,1.13274,1.13274,1.1327,1.13273
25261,EUR_USD,S5,True,4,2022-01-10T08:21:45.000000000Z,1.13271,1.13277,1.13271,1.13277
25406,EUR_USD,S5,True,2,2022-01-10T08:22:25.000000000Z,1.13262,1.13264,1.13262,1.13264
25437,EUR_USD,S5,True,4,2022-01-10T08:22:40.000000000Z,1.13266,1.13268,1.13264,1.13264
25451,EUR_USD,S5,True,7,2022-01-10T08:22:45.000000000Z,1.13264,1.13266,1.13264,1.13266
25528,EUR_USD,S5,True,7,2022-01-10T08:23:10.000000000Z,1.13261,1.13264,1.13261,1.13264
25558,EUR_USD,S5,True,4,2022-01-10T08:23:20.000000000Z,1.13258,1.13258,1.13252,1.13252
25575,EUR_USD,S5,True,14,2022-01-10T08:23:25.000000000Z,1.13254,1.13264,1.13248,1.13264
25653,EUR_USD,S5,True,6,2022-01-10T08:23:50.000000000Z,1.13258,1.1326,1.13253,1.13253
25714,EUR_USD,S5,True,2,2022-01-10T08:24:10.000000000Z,1.13257,1.13258,1.13257,1.13258
25748,EUR_USD,S5,True,3,2022-01-10T08:24:20.000000000Z,1.13264,1.13264,1.13262,1.13264
25780,EUR_USD,S5,True,5,2022-01-10T08:24:30.000000000Z,1.13262,1.13264,1.13262,1.13262
25826,EUR_USD,S5,True,3,2022-01-10T08:24:45.000000000Z,1.1325,1.13252,1.1325,1.1325
25853,EUR_USD,S5,True,9,2022-01-10T08:24:55.000000000Z,1.13252,1.13262,1.13252,1.13262
25918,EUR_USD,S5,True,9,2022-01-10T08:25:15.000000000Z,1.13254,1.1326,1.13253,1.13258
25932,EUR_USD,S5,True,4,2022-01-10T08:25:20.000000000Z,1.13256,1.13261,1.13256,1.13261
25964,EUR_USD,S5,True,3,2022-01-10T08:25:30.000000000Z,1.13258,1.1326,1.13258,1.13258
25982,EUR_USD,S5,True,21,2022-01-10T08:25:35.000000000Z,1.13259,1.1326,1.13249,1.13258
25996,EUR_USD,S5,True,11,2022-01-10T08:25:40.000000000Z,1.13259,1.13264,1.13259,1.13262
26012,EUR_USD,S5,True,5,2022-01-10T08:25:45.000000000Z,1.13263,1.13263,1.13258,1.13258
26024,EUR_USD,S5,True,14,2022-01-10T08:25:50.000000000Z,1.13256,1.1326,1.13254,1.13256
26034,EUR_USD,S5,True,6,2022-01-10T08:25:55.000000000Z,1.13258,1.13258,1.13256,1.13257
26066,EUR_USD,S5,True,7,2022-01-10T08:26:05.000000000Z,1.13259,1.13262,1.13258,1.1326
26078,EUR_USD,S5,True,16,2022-01-10T08:26:10.000000000Z,1.13262,1.13268,1.13258,1.13262
26126,EUR_USD,S5,True,7,2022-01-10T08:26:25.000000000Z,1.13262,1.13267,1.13262,1.13263
26175,EUR_USD,S5,True,11,2022-01-10T08:26:40.000000000Z,1.13276,1.13286,1.13273,1.13286
26218,EUR_USD,S5,True,6,2022-01-10T08:26:55.000000000Z,1.1327,1.13274,1.1327,1.13274
26232,EUR_USD,S5,True,15,2022-01-10T08:27:00.000000000Z,1.13276,1.13282,1.13272,1.13272
26248,EUR_USD,S5,True,18,2022-01-10T08:27:05.000000000Z,1.13273,1.13276,1.13267,1.13267
26265,EUR_USD,S5,True,10,2022-01-10T08:27:10.000000000Z,1.13266,1.13266,1.13258,1.13258
26282,EUR_USD,S5,True,15,2022-01-10T08:27:15.000000000Z,1.1326,1.13262,1.13248,1.13254
26349,EUR_USD,S5,True,7,2022-01-10T08:27:30.000000000Z,1.13259,1.13262,1.13259,1.13262
26366,EUR_USD,S5,True,2,2022-01-10T08:27:40.000000000Z,1.13263,1.13263,1.13262,1.13262
26381,EUR_USD,S5,True,7,2022-01-10T08:27:45.000000000Z,1.13263,1.13263,1.13256,1.13256
26396,EUR_USD,S5,True,4,2022-01-10T08:27:50.000000000Z,1.13258,1.1326,1.13257,1.13257
26473,EUR_USD,S5,True,7,2022-01-10T08:28:15.000000000Z,1.13263,1.13263,1.1326,1.1326
26521,EUR_USD,S5,True,14,2022-01-10T08:28:30.000000000Z,1.13258,1.13258,1.13252,1.13253
26553,EUR_USD,S5,True,11,2022-01-10T08:28:40.000000000Z,1.13251,1.13256,1.13251,1.13254
26602,EUR_USD,S5,True,8,2022-01-10T08:28:55.000000000Z,1.13249,1.13253,1.13248,1.13253
26618,EUR_USD,S5,True,8,2022-01-10T08:29:00.000000000Z,1.13254,1.13254,1.1325,1.1325
26636,EUR_USD,S5,True,25,2022-01-10T08:29:05.000000000Z,1.13251,1.13256,1.13242,1.13244
26651,EUR_USD,S5,True,7,2022-01-10T08:29:10.000000000Z,1.13245,1.13248,1.13245,1.13247
26750,EUR_USD,S5,True,10,2022-01-10T08:29:35.000000000Z,1.13253,1.13259,1.13253,1.13258
26783,EUR_USD,S5,True,10,2022-01-10T08:29:50.000000000Z,1.13256,1.13258,1.13252,1.13258
26879,EUR_USD,S5,True,4,2022-01-10T08:30:20.000000000Z,1.13253,1.13253,1.13252,1.13252
26925,EUR_USD,S5,True,7,2022-01-10T08:30:35.000000000Z,1.13252,1.13254,1.13252,1.13252
26940,EUR_USD,S5,True,3,2022-01-10T08:30:40.000000000Z,1.13254,1.13254,1.13252,1.13252
26956,EUR_USD,S5,True,23,2022-01-10T08:30:45.000000000Z,1.1325,1.13262,1.13248,1.13262
27082,EUR_USD,S5,True,1,2022-01-10T08:31:30.000000000Z,1.1327,1.1327,1.1327,1.1327
27107,EUR_USD,S5,True,7,2022-01-10T08:31:40.000000000Z,1.13268,1.13272,1.13268,1.13272
27148,EUR_USD,S5,True,7,2022-01-10T08:31:55.000000000Z,1.13281,1.13284,1.13278,1.13284
27210,EUR_USD,S5,True,8,2022-01-10T08:32:15.000000000Z,1.1328,1.1329,1.13278,1.1329
27239,EUR_USD,S5,True,6,2022-01-10T08:32:20.000000000Z,1.13288,1.1329,1.13286,1.1329
27273,EUR_USD,S5,True,7,2022-01-10T08:32:35.000000000Z,1.1329,1.13297,1.1329,1.13297
27287,EUR_USD,S5,True,10,2022-01-10T08:32:40.000000000Z,1.13296,1.13298,1.13293,1.13297
27318,EUR_USD,S5,True,5,2022-01-10T08:32:50.000000000Z,1.13295,1.13295,1.13292,1.13292
27334,EUR_USD,S5,True,6,2022-01-10T08:32:55.000000000Z,1.13293,1.13298,1.13293,1.13296
27352,EUR_USD,S5,True,13,2022-01-10T08:33:00.000000000Z,1.13298,1.13306,1.13296,1.13306
27366,EUR_USD,S5,True,8,2022-01-10T08:33:05.000000000Z,1.13308,1.13309,1.13306,1.13306
27398,EUR_USD,S5,True,6,2022-01-10T08:33:15.000000000Z,1.13302,1.13308,1.13302,1.13308
27412,EUR_USD,S5,True,8,2022-01-10T08:33:20.000000000Z,1.13307,1.13312,1.13307,1.13312
27428,EUR_USD,S5,True,9,2022-01-10T08:33:25.000000000Z,1.1331,1.13314,1.13307,1.13314
27491,EUR_USD,S5,True,7,2022-01-10T08:33:45.000000000Z,1.13321,1.13321,1.13315,1.13318
27553,EUR_USD,S5,True,1,2022-01-10T08:34:05.000000000Z,1.13316,1.13316,1.13316,1.13316
27568,EUR_USD,S5,True,8,2022-01-10T08:34:10.000000000Z,1.13314,1.13318,1.13314,1.13316
27585,EUR_USD,S5,True,6,2022-01-10T08:34:15.000000000Z,1.13318,1.13325,1.13318,1.13325
27615,EUR_USD,S5,True,7,2022-01-10T08:34:25.000000000Z,1.13326,1.13326,1.13319,1.13319
27632,EUR_USD,S5,True,5,2022-01-10T08:34:30.000000000Z,1.13318,1.1332,1.13317,1.13317
27665,EUR_USD,S5,True,11,2022-01-10T08:34:35.000000000Z,1.13315,1.1332,1.13315,1.13318
27680,EUR_USD,S5,True,8,2022-01-10T08:34:45.000000000Z,1.13316,1.13319,1.13314,1.13318
27713,EUR_USD,S5,True,1,2022-01-10T08:34:55.000000000Z,1.13314,1.13314,1.13314,1.13314
27731,EUR_USD,S5,True,7,2022-01-10T08:35:00.000000000Z,1.13316,1.13318,1.13316,1.13318
27778,EUR_USD,S5,True,16,2022-01-10T08:35:15.000000000Z,1.13313,1.13313,1.13303,1.13303
27807,EUR_USD,S5,True,25,2022-01-10T08:35:20.000000000Z,1.13304,1.13304,1.13294,1.13295
27872,EUR_USD,S5,True,9,2022-01-10T08:35:45.000000000Z,1.13294,1.13294,1.13285,1.13286
27886,EUR_USD,S5,True,2,2022-01-10T08:35:50.000000000Z,1.13288,1.13288,1.13286,1.13286
27903,EUR_USD,S5,True,5,2022-01-10T08:35:55.000000000Z,1.13288,1.13289,1.13284,1.13286
27917,EUR_USD,S5,True,21,2022-01-10T08:36:00.000000000Z,1.13285,1.13288,1.13271,1.13271
27964,EUR_USD,S5,True,2,2022-01-10T08:36:15.000000000Z,1.13272,1.13274,1.13272,1.13274
27979,EUR_USD,S5,True,17,2022-01-10T08:36:20.000000000Z,1.13275,1.13283,1.13272,1.13272
28008,EUR_USD,S5,True,10,2022-01-10T08:36:30.000000000Z,1.13264,1.13266,1.13262,1.13264
28040,EUR_USD,S5,True,4,2022-01-10T08:36:40.000000000Z,1.13259,1.13264,1.13259,1.13264
28085,EUR_USD,S5,True,10,2022-01-10T08:36:55.000000000Z,1.13258,1.13258,1.1325,1.1325
28100,EUR_USD,S5,True,10,2022-01-10T08:37:00.000000000Z,1.13252,1.13254,1.13248,1.13253
28116,EUR_USD,S5,True,10,2022-01-10T08:37:05.000000000Z,1.13252,1.13263,1.13252,1.13263
28131,EUR_USD,S5,True,6,2022-01-10T08:37:10.000000000Z,1.13265,1.13265,1.13262,1.13264
28145,EUR_USD,S5,True,6,2022-01-10T08:37:15.000000000Z,1.13266,1.13266,1.13261,1.13262
28157,EUR_USD,S5,True,5,2022-01-10T08:37:20.000000000Z,1.1326,1.13263,1.13258,1.13263
28204,EUR_USD,S5,True,5,2022-01-10T08:37:35.000000000Z,1.13264,1.13268,1.13264,1.13264
28232,EUR_USD,S5,True,5,2022-01-10T08:37:45.000000000Z,1.13262,1.13266,1.13262,1.13266
28248,EUR_USD,S5,True,9,2022-01-10T08:37:50.000000000Z,1.13267,1.13269,1.13262,1.13262
28261,EUR_USD,S5,True,4,2022-01-10T08:37:55.000000000Z,1.13261,1.13264,1.13261,1.13262
28278,EUR_USD,S5,True,7,2022-01-10T08:38:00.000000000Z,1.13261,1.13266,1.1326,1.13265
28292,EUR_USD,S5,True,9,2022-01-10T08:38:05.000000000Z,1.13267,1.13267,1.13258,1.13258
28309,EUR_USD,S5,True,7,2022-01-10T08:38:10.000000000Z,1.1326,1.1326,1.13253,1.13253
28323,EUR_USD,S5,True,9,2022-01-10T08:38:15.000000000Z,1.13252,1.13252,1.13242,1.13242
28401,EUR_USD,S5,True,10,2022-01-10T08:38:40.000000000Z,1.13249,1.1325,1.13246,1.1325
28445,EUR_USD,S5,True,5,2022-01-10T08:38:55.000000000Z,1.13246,1.13247,1.13246,1.13246
28504,EUR_USD,S5,True,1,2022-01-10T08:39:15.000000000Z,1.13233,1.13233,1.13233,1.13233
28565,EUR_USD,S5,True,2,2022-01-10T08:39:30.000000000Z,1.13232,1.13234,1.13232,1.13234
28580,EUR_USD,S5,True,2,2022-01-10T08:39:40.000000000Z,1.13235,1.13235,1.13234,1.13234
28626,EUR_USD,S5,True,7,2022-01-10T08:39:50.000000000Z,1.13238,1.13242,1.13238,1.13238
28657,EUR_USD,S5,True,1,2022-01-10T08:40:05.000000000Z,1.13235,1.13235,1.13235,1.13235
28670,EUR_USD,S5,True,4,2022-01-10T08:40:10.000000000Z,1.13237,1.13237,1.13232,1.13232
28686,EUR_USD,S5,True,4,2022-01-10T08:40:15.000000000Z,1.13234,1.13237,1.13234,1.13235
28703,EUR_USD,S5,True,5,2022-01-10T08:40:20.000000000Z,1.13234,1.13235,1.13228,1.13228
28720,EUR_USD,S5,True,5,2022-01-10T08:40:25.000000000Z,1.1323,1.1323,1.13224,1.13226
28734,EUR_USD,S5,True,11,2022-01-10T08:40:30.000000000Z,1.13224,1.13229,1.13218,1.13229
28767,EUR_USD,S5,True,4,2022-01-10T08:40:40.000000000Z,1.1322,1.13222,1.1322,1.13222
28832,EUR_USD,S5,True,18,2022-01-10T08:41:00.000000000Z,1.13229,1.13234,1.13228,1.13234
28846,EUR_USD,S5,True,26,2022-01-10T08:41:05.000000000Z,1.13235,1.13246,1.13235,1.13244
28861,EUR_USD,S5,True,10,2022-01-10T08:41:10.000000000Z,1.13246,1.13246,1.13242,1.13242
28877,EUR_USD,S5,True,14,2022-01-10T08:41:15.000000000Z,1.13241,1.13246,1.13241,1.13245
28892,EUR_USD,S5,True,12,2022-01-10T08:41:20.000000000Z,1.13243,1.13248,1.13242,1.13248
28926,EUR_USD,S5,True,9,2022-01-10T08:41:30.000000000Z,1.1325,1.13254,1.1325,1.1325
29000,EUR_USD,S5,True,9,2022-01-10T08:41:55.000000000Z,1.13251,1.13253,1.13247,1.1325
29009,EUR_USD,S5,True,7,2022-01-10T08:42:00.000000000Z,1.13248,1.13252,1.13248,1.13252
29020,EUR_USD,S5,True,7,2022-01-10T08:42:05.000000000Z,1.13251,1.13252,1.13248,1.1325
29048,EUR_USD,S5,True,3,2022-01-10T08:42:15.000000000Z,1.13256,1.13258,1.13256,1.13258
29062,EUR_USD,S5,True,5,2022-01-10T08:42:20.000000000Z,1.13259,1.13262,1.13259,1.1326
29076,EUR_USD,S5,True,11,2022-01-10T08:42:25.000000000Z,1.13262,1.13264,1.13258,1.13258
29105,EUR_USD,S5,True,2,2022-01-10T08:42:35.000000000Z,1.13259,1.1326,1.13259,1.1326
29121,EUR_USD,S5,True,3,2022-01-10T08:42:40.000000000Z,1.13258,1.13258,1.13256,1.13258
29137,EUR_USD,S5,True,2,2022-01-10T08:42:45.000000000Z,1.13256,1.13258,1.13256,1.13258
29153,EUR_USD,S5,True,10,2022-01-10T08:42:50.000000000Z,1.1326,1.1326,1.13252,1.13254
29167,EUR_USD,S5,True,4,2022-01-10T08:42:55.000000000Z,1.13256,1.13256,1.13252,1.13254
29201,EUR_USD,S5,True,5,2022-01-10T08:43:05.000000000Z,1.1325,1.13253,1.1325,1.13253
29218,EUR_USD,S5,True,5,2022-01-10T08:43:10.000000000Z,1.13252,1.13258,1.13252,1.13258
29232,EUR_USD,S5,True,2,2022-01-10T08:43:15.000000000Z,1.13257,1.13258,1.13257,1.13258
29249,EUR_USD,S5,True,2,2022-01-10T08:43:20.000000000Z,1.13256,1.13256,1.13254,1.13254
29294,EUR_USD,S5,True,5,2022-01-10T08:43:35.000000000Z,1.13245,1.13249,1.13244,1.13249
29357,EUR_USD,S5,True,6,2022-01-10T08:43:55.000000000Z,1.13262,1.13264,1.1326,1.13264
29388,EUR_USD,S5,True,2,2022-01-10T08:44:05.000000000Z,1.13265,1.13267,1.13265,1.13267
29418,EUR_USD,S5,True,11,2022-01-10T08:44:15.000000000Z,1.1327,1.13278,1.1327,1.13278
29433,EUR_USD,S5,True,4,2022-01-10T08:44:20.000000000Z,1.13276,1.13278,1.13276,1.13278
29449,EUR_USD,S5,True,8,2022-01-10T08:44:25.000000000Z,1.1328,1.13282,1.13278,1.13278
29482,EUR_USD,S5,True,5,2022-01-10T08:44:35.000000000Z,1.13274,1.13274,1.13267,1.13267
29516,EUR_USD,S5,True,5,2022-01-10T08:44:45.000000000Z,1.13268,1.1327,1.13267,1.1327
29548,EUR_USD,S5,True,2,2022-01-10T08:44:55.000000000Z,1.13271,1.13271,1.1327,1.1327
29577,EUR_USD,S5,True,3,2022-01-10T08:45:05.000000000Z,1.13272,1.13272,1.13269,1.13269
29594,EUR_USD,S5,True,3,2022-01-10T08:45:10.000000000Z,1.13268,1.13268,1.13267,1.13267
29624,EUR_USD,S5,True,5,2022-01-10T08:45:15.000000000Z,1.13266,1.13266,1.1326,1.1326
29689,EUR_USD,S5,True,4,2022-01-10T08:45:35.000000000Z,1.13258,1.1326,1.13258,1.13258
29705,EUR_USD,S5,True,1,2022-01-10T08:45:45.000000000Z,1.13257,1.13257,1.13257,1.13257
29739,EUR_USD,S5,True,12,2022-01-10T08:45:55.000000000Z,1.13248,1.13262,1.13248,1.13262
29755,EUR_USD,S5,True,6,2022-01-10T08:46:00.000000000Z,1.13261,1.13262,1.13258,1.13258
29770,EUR_USD,S5,True,12,2022-01-10T08:46:05.000000000Z,1.1326,1.13268,1.13256,1.13268
29802,EUR_USD,S5,True,7,2022-01-10T08:46:15.000000000Z,1.13268,1.13268,1.13264,1.13264
29831,EUR_USD,S5,True,5,2022-01-10T08:46:25.000000000Z,1.13264,1.13264,1.13261,1.13262
29847,EUR_USD,S5,True,6,2022-01-10T08:46:30.000000000Z,1.13264,1.13264,1.13262,1.13262
29863,EUR_USD,S5,True,8,2022-01-10T08:46:35.000000000Z,1.13264,1.13266,1.13262,1.13264
29880,EUR_USD,S5,True,10,2022-01-10T08:46:40.000000000Z,1.13262,1.13268,1.13262,1.13265
29913,EUR_USD,S5,True,1,2022-01-10T08:46:50.000000000Z,1.1327,1.1327,1.1327,1.1327
29944,EUR_USD,S5,True,8,2022-01-10T08:46:55.000000000Z,1.13272,1.13272,1.13267,1.13267
29960,EUR_USD,S5,True,6,2022-01-10T08:47:05.000000000Z,1.1327,1.13272,1.13268,1.13272
29978,EUR_USD,S5,True,3,2022-01-10T08:47:10.000000000Z,1.1327,1.13272,1.1327,1.13272
30056,EUR_USD,S5,True,6,2022-01-10T08:47:30.000000000Z,1.13263,1.13263,1.13258,1.1326
30073,EUR_USD,S5,True,12,2022-01-10T08:47:40.000000000Z,1.13262,1.13266,1.13262,1.13262
30107,EUR_USD,S5,True,8,2022-01-10T08:47:50.000000000Z,1.13259,1.13263,1.13258,1.13263
30124,EUR_USD,S5,True,14,2022-01-10T08:47:55.000000000Z,1.13264,1.13264,1.13263,1.13263
30156,EUR_USD,S5,True,1,2022-01-10T08:48:00.000000000Z,1.13262,1.13262,1.13262,1.13262
30188,EUR_USD,S5,True,3,2022-01-10T08:48:15.000000000Z,1.1326,1.13263,1.1326,1.13263
30220,EUR_USD,S5,True,3,2022-01-10T08:48:20.000000000Z,1.13262,1.13262,1.13258,1.13258
30235,EUR_USD,S5,True,1,2022-01-10T08:48:30.000000000Z,1.1326,1.1326,1.1326,1.1326
30282,EUR_USD,S5,True,2,2022-01-10T08:48:40.000000000Z,1.13262,1.13264,1.13262,1.13264
30315,EUR_USD,S5,True,4,2022-01-10T08:48:50.000000000Z,1.13262,1.13262,1.13258,1.13258
30331,EUR_USD,S5,True,10,2022-01-10T08:49:00.000000000Z,1.13259,1.13264,1.13259,1.13261
30360,EUR_USD,S5,True,18,2022-01-10T08:49:05.000000000Z,1.1326,1.13264,1.13258,1.1326
30376,EUR_USD,S5,True,7,2022-01-10T08:49:15.000000000Z,1.13262,1.13269,1.13262,1.13268
30390,EUR_USD,S5,True,7,2022-01-10T08:49:20.000000000Z,1.13266,1.13268,1.13264,1.13268
